name,canonical_id,context,source_url
getah virus,agrovoc_c_35373,"Ross River virus (RRV) is a small encapsulated single-strand RNA Alphavirus endemic to Australia, Papua New Guinea and other islands in the South Pacific. It is responsible for a type of mosquito-borne, non-lethal but extremely debilitating tropical disease known as Ross River fever, previously termed ""epidemic polyarthritis"". The virus is suspected to be enzootic in populations of various native Australian mammals, and has been found on occasion in horses.",http://aims.fao.org/aos/agrovoc/c_35373
geranium rotundifolium,agrovoc_c_eecac13f,"Deodar forests are forests dominated by Cedrus deodara, the deodar cedar. This tree is found naturally in the Western Himalayas from the Gandaki River in central Nepal to the Hindu Kush mountain range in Afghanistan.",http://aims.fao.org/aos/agrovoc/c_eecac13f
emaravirus,agrovoc_c_4e98d66f,Emaravirus is a genus of negative-strand RNA viruses which infect plants. The plant virus group is the sole genus in the family Fimoviridae.,http://aims.fao.org/aos/agrovoc/c_4e98d66f
diabrotica barberi,agrovoc_c_30028,"Melon necrotic spot virus (MNSV) is a virus that belongs to the genus Gammacarmovirus of the family Tombusviridae. It has been observed in several countries in the Americas, Africa, Asia, and Europe. It is considered to be an endemic virus in greenhouses and field productions of Cucurbitaceae crops, including melon, cucumber, and watermelon.",http://aims.fao.org/aos/agrovoc/c_30028
diabrotica balteata,agrovoc_c_30027,"Diabrotica balteata is a species of cucumber beetle in the family Chrysomelidae known commonly as the banded cucumber beetle. It occurs in the Americas, where its distribution extends from the United States to Colombia and Venezuela in South America. It is also present in Cuba.",http://aims.fao.org/aos/agrovoc/c_30027
diabrotica,agrovoc_c_2235,"Diabrotica undecimpunctata, the spotted cucumber beetle or southern corn rootworm, is a species of cucumber beetle that is native to North America. The species can be a major agricultural pest insect in North America. Spotted cucumber beetles cause damage to crops in the larval and adult stages of their life cycle.",http://aims.fao.org/aos/agrovoc/c_2235
fusarium wilt of date palm,agrovoc_c_a8979634,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum.",http://aims.fao.org/aos/agrovoc/c_a8979634
fusarium wilt of cucumber,agrovoc_c_915c5423,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum.",http://aims.fao.org/aos/agrovoc/c_915c5423
fusarium wilt of cotton,agrovoc_c_7c8ec2fe,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum.",http://aims.fao.org/aos/agrovoc/c_7c8ec2fe
fusarium wilt of chickpea,agrovoc_c_ffe9ce06,"Fusarium oxysporum f. sp. cubense is a fungal plant pathogen that causes Panama disease of banana, also known as Fusarium wilt.",http://aims.fao.org/aos/agrovoc/c_ffe9ce06
fusarium sporotrichiella,agrovoc_c_37580,"Fusarium is a large genus of filamentous fungi, part of a group often referred to as hyphomycetes, widely distributed in soil and associated with plants. The name of Fusarium comes from Latin fusus, meaning a spindle. Most species in Genus Fusarium are harmless saprobes found in relative abundance in the soil microbial community, and some exist as commensal members of the skin microbiome.",http://aims.fao.org/aos/agrovoc/c_37580
fusarium sporotrichioides,agrovoc_c_37580,"Fusarium is a large genus of filamentous fungi, part of a group often referred to as hyphomycetes, widely distributed in soil and associated with plants. The name of Fusarium comes from Latin fusus, meaning a spindle. Most species in Genus Fusarium are harmless saprobes found in relative abundance in the soil microbial community, and some exist as commensal members of the skin microbiome.",http://aims.fao.org/aos/agrovoc/c_37580
fusarium root rot of beans,agrovoc_c_7fa8236b,"Ricinus communis, the castor bean or castor oil plant, is a species of perennial flowering plant in the spurge family, Euphorbiaceae. It is the sole species in the monotypic genus, Ricinus, and subtribe, Ricininae.",http://aims.fao.org/aos/agrovoc/c_7fa8236b
fusarium root and stalk rot,agrovoc_c_ec597711,"Plant diseases are diseases in plants caused by pathogens and environmental conditions. Organisms that cause infectious disease include fungi, oomycetes, bacteria, viruses, viroids, virus-like organisms, phytoplasmas, protozoa, nematodes and parasitic plants. Not included are ectoparasites like insects, mites, vertebrates, or other pests that affect plant health by eating plant tissues and causing injury that may admit plant pathogens.",http://aims.fao.org/aos/agrovoc/c_ec597711
furovirus,agrovoc_c_32858,"Furovirus is a genus of viruses, in the family Virgaviridae. Graminae, winter wheat, wheat, triticale, oat, sorghum bicolor, and plants serve as natural hosts. There are six species in this genus.",http://aims.fao.org/aos/agrovoc/c_32858
flavivirus,agrovoc_c_2963,"Biosafety level 4 (BSL-4) organisms are dangerous or exotic agents which pose high risk of life-threatening disease, aerosol-transmitted lab infections, or related agents with unknown risk of transmission.",http://aims.fao.org/aos/agrovoc/c_2963
fijivirus,agrovoc_c_f28564cf,"Fijivirus is a genus of double-stranded RNA viruses in the order Reovirales and family Spinareoviridae. Plants serve as natural hosts. Diseases associated with this genus include: galls (tumours) in infected plants and Fiji disease, with severe stunting, deformation and death.",http://aims.fao.org/aos/agrovoc/c_f28564cf
moko disease,agrovoc_c_36374,This article is a list of diseases of bananas and plantains.,http://aims.fao.org/aos/agrovoc/c_36374
ectromelia virus,agrovoc_c_10535,Grapevine virus A (GVA) is a moderately common genetic virus that affects Vitis vinifera and American Vitis grapevine species throughout the world and can be fatal if not treated. Grapevine virus A is in the family Betaflexiviridae and genus Vitivirus. The common name for this virus is grapevine closterovirus.,http://aims.fao.org/aos/agrovoc/c_10535
eucalyptus microtheca,agrovoc_c_26490,"The sarus crane is a large nonmigratory crane found in parts of the Indian subcontinent, Southeast Asia, and northern Australia. The tallest of the flying birds, standing at a height of up to 1.8 m, they are a conspicuous species of open wetlands in South Asia, seasonally flooded Dipterocarpus forests in Southeast Asia, and Eucalyptus-dominated woodlands and grasslands in Australia.",http://aims.fao.org/aos/agrovoc/c_26490
enterovirus,agrovoc_c_2584,"Foot-and-mouth disease (FMD) or hoof-and-mouth disease (HMD) is an infectious and sometimes fatal viral disease that primarily affects even-toed ungulates, including domestic and wild bovids. The virus causes a high fever lasting two to six days, followed by blisters inside the mouth and near the hoof that may rupture and cause lameness.",http://aims.fao.org/aos/agrovoc/c_2584
enamovirus,agrovoc_c_7b747a58,"Enamovirus is a genus of viruses, in the family Solemoviridae. Plants serve as natural hosts. There are 25 species in this genus.",http://aims.fao.org/aos/agrovoc/c_7b747a58
dianthovirus,agrovoc_c_32857,This article is a list of diseases of carnations.,http://aims.fao.org/aos/agrovoc/c_32857
diabrotica virgifera,agrovoc_c_30032,"The Western corn rootworm, Diabrotica virgifera virgifera, is one of the most devastating corn rootworm species in North America, especially in the midwestern corn-growing areas such as Iowa. A related species, the Northern corn rootworm, D. barberi, co-inhabits in much of the range and is fairly similar in biology.",http://aims.fao.org/aos/agrovoc/c_30032
diabrotica undecimpunctata,agrovoc_c_30031,"Diabrotica undecimpunctata, the spotted cucumber beetle or southern corn rootworm, is a species of cucumber beetle that is native to North America. The species can be a major agricultural pest insect in North America. Spotted cucumber beetles cause damage to crops in the larval and adult stages of their life cycle.",http://aims.fao.org/aos/agrovoc/c_30031
diabrotica speciosa,agrovoc_c_30030,"Diabrotica speciosa, also known as the cucurbit beetle and in Spanish as vaquita de San Antonio is an insect pest native to South America. Its larvae feed on the roots of crops. The cucurbit beetle is also known to transmit several viruses such as comoviruses and different mosaic viruses.",http://aims.fao.org/aos/agrovoc/c_30030
diabrotica longicornis,agrovoc_c_30029,"Machlomovirus is a genus of plant viruses, in the family Tombusviridae. Plants serve as natural hosts. There are two species in this genus, including Maize chlorotic mottle virus (MCMV), which causes significant losses in maize production worldwide.",http://aims.fao.org/aos/agrovoc/c_30029
croton tiglium,agrovoc_c_1980,"Xylosma congesta, generally known as shiny xylosma, is a species of flowering plant in the family Salicaceae, distributed across Asia.",http://aims.fao.org/aos/agrovoc/c_1980
densovirus,agrovoc_c_10331,"Wolbachia is a genus of gram-negative bacteria infecting many species of arthropods and filarial nematodes. The relationship between Wolbachia and its hosts ranges from parasitism through benign symbiosis up to obligate mutualism. It is one of the most common parasitic microbes of arthropods, and is possibly the most widespread reproductive parasite bacterium in the biosphere.",http://aims.fao.org/aos/agrovoc/c_10331
deltavirus,agrovoc_c_ad8d9f49,"A viral disease occurs when an organism's body is invaded by pathogenic viruses, and infectious virus particles (virions) attach to and enter susceptible cells.",http://aims.fao.org/aos/agrovoc/c_ad8d9f49
alfalfa mosaic virus group,agrovoc_c_72c44dde,"Alfalfa mosaic virus (AMV), also known as Lucerne mosaic virus or Potato calico virus, is a worldwide distributed phytopathogen that can lead to necrosis and yellow mosaics on a large variety of plant species, including commercially important crops. It is the only species in the Alfamovirus genus of the family Bromoviridae. In 1931 Weimer J.L.",http://aims.fao.org/aos/agrovoc/c_72c44dde
comovirus,agrovoc_c_32855,Andean potato mottle virus (APMoV) is a plant pathogenic virus of the genus Comovirus.,http://aims.fao.org/aos/agrovoc/c_32855
cytorhabdovirus,agrovoc_c_f0093c63,"Lettuce necrotic yellows virus (LNYV) is a plant virus belonging to the virus order Mononegavirales, family Rhabdoviridae and genus Alphacytorhabdovirus. It was first identified in Australia in the plant species Lactuca sativa in 1963 by Stubbs et al. Since then it has been identified in many other plant species including Datura stramonium and Nicotiana glutinosa.",http://aims.fao.org/aos/agrovoc/c_f0093c63
cucumovirus,agrovoc_c_32856,"Cucumovirus is a genus of viruses, in the family Bromoviridae. Plants serve as natural hosts. There are four species in this genus.",http://aims.fao.org/aos/agrovoc/c_32856
carlavirus,agrovoc_c_32852,"Carlavirus, formerly known as the ""Carnation latent virus group"", is a genus of viruses in the order Tymovirales, in the family Betaflexiviridae. Plants serve as natural hosts. There are 73 species in this genus.",http://aims.fao.org/aos/agrovoc/c_32852
crinivirus,agrovoc_c_331491,"Crinivirus, formerly the lettuce infectious yellows virus group, is a genus of viruses, in the family Closteroviridae. They are linear, single-stranded positive sense RNA viruses. There are 19 species in this genus.",http://aims.fao.org/aos/agrovoc/c_331491
caulimovirus,agrovoc_c_32853,"Caulimovirus is a genus of viruses, in the family Caulimoviridae order Ortervirales. They are para-retroviruses with dsDNA and plants as their host. There are 14 species in this genus.",http://aims.fao.org/aos/agrovoc/c_32853
carmovirus,agrovoc_c_35616,"Melon necrotic spot virus (MNSV) is a virus that belongs to the genus Gammacarmovirus of the family Tombusviridae. It has been observed in several countries in the Americas, Africa, Asia, and Europe. It is considered to be an endemic virus in greenhouses and field productions of Cucurbitaceae crops, including melon, cucumber, and watermelon.",http://aims.fao.org/aos/agrovoc/c_35616
nepovirus group,agrovoc_c_32864,Potato black ringspot virus (PBRSV) is a plant pathogenic virus of the family Secoviridae.,http://aims.fao.org/aos/agrovoc/c_32864
closterovirus,agrovoc_c_32854,"Closterovirus, also known as beet yellows viral group, is a genus of viruses, in the family Closteroviridae. Plants serve as natural hosts. There are 24 species in this genus.",http://aims.fao.org/aos/agrovoc/c_32854
clitoria yellow vein virus,agrovoc_c_017d4a8d,"Potyvirus is a genus of positive-strand RNA viruses in the family Potyviridae. Plants serve as natural hosts. Like begomoviruses, members of this genus may cause significant losses in agricultural, pastoral, horticultural, and ornamental crops.",http://aims.fao.org/aos/agrovoc/c_017d4a8d
carre's disease,agrovoc_c_27087,"Rhizoctonia theobromae is a species of fungus in the order Cantharellales. Basidiocarps are thin, effused, and web-like. The species is tropical to sub-tropical and is mainly known as a plant pathogen, the causative agent of vascular-streak dieback of cocoa.",http://aims.fao.org/aos/agrovoc/c_27087
bymovirus,agrovoc_c_dfbb07de,Wheat spindle streak mosaic virus (WSSMV) is a plant pathogenic virus of the family Potyviridae.,http://aims.fao.org/aos/agrovoc/c_dfbb07de
cowpea chlorotic mottle bromovirus,agrovoc_c_32851,"Cowpea chlorotic mottle virus, abbreviated CCMV, is a virus that specifically infects the cowpea plant, or black-eyed pea. The leaves of infected plants develop yellow spots, hence the name ""chlorotic"". Similar to its ""brother"" virus, Cowpea mosaic virus (CPMV), CCMV is produced in high yield in plants.",http://aims.fao.org/aos/agrovoc/c_32851
brome mosaic bromovirus,agrovoc_c_32851,"Brome mosaic virus (BMV) is a small, positive-stranded, icosahedral RNA plant virus belonging to the genus Bromovirus, family Bromoviridae, in the Alphavirus-like superfamily.",http://aims.fao.org/aos/agrovoc/c_32851
bromovirus,agrovoc_c_32851,This is a list of diseases of foliage plants belonging to the family Commelinaceae.,http://aims.fao.org/aos/agrovoc/c_32851
ascochyta leaf blight,agrovoc_c_cc941c96,Blight is a specific symptom affecting plants in response to infection by a pathogenic organism.,http://aims.fao.org/aos/agrovoc/c_cc941c96
ascochyta blight on peas,agrovoc_c_00cfeede,"The chickpea or chick pea is an annual legume of the family Fabaceae, subfamily Faboideae, cultivated for its edible seeds. Its different types are variously known as gram, Bengal gram, chana (চানা), garbanzo, garbanzo bean, or Egyptian pea. It is one of the earliest cultivated legumes, the oldest archaeological evidence of which was found in Syria.",http://aims.fao.org/aos/agrovoc/c_00cfeede
begomovirus,agrovoc_c_61d49fca,"Begomovirus is a genus of viruses, in the family Geminiviridae. They are plant viruses that as a group have a very wide host range, infecting dicotyledonous plants. Worldwide they are responsible for a considerable amount of economic damage to many important crops such as tomatoes, beans, squash, cassava and cotton.",http://aims.fao.org/aos/agrovoc/c_61d49fca
avenavirus,agrovoc_c_9c338b28,Tombusviridae is a family of single-stranded positive sense RNA plant viruses. The family contains 19 genera in 3 subfamilies. The name is derived from Tomato bushy stunt virus (TBSV).,http://aims.fao.org/aos/agrovoc/c_9c338b28
aureusvirus,agrovoc_c_82d0027c,Maize white line mosaic virus (MWLMV) is a pathogenic plant virus.,http://aims.fao.org/aos/agrovoc/c_82d0027c
cassava mosaic virus,agrovoc_c_33962,"Cassava brown streak virus disease (CBSD) is a damaging disease of cassava plants, and is especially troublesome in East Africa. It was first identified in 1936 in Tanzania, and has spread to other coastal areas of East Africa, from Kenya to Mozambique. Recently, it was found that two distinct viruses are responsible for the disease: Cassava brown streak virus (CBSV) and Ugandan cassava brown streak virus (UCBSV).",http://aims.fao.org/aos/agrovoc/c_33962
lentil blight,agrovoc_c_cc941c96,"The lentil is an annual legume grown for its lens-shaped edible seeds or pulses, also called lentils. It is about 40 cm (16 in) tall, and the seeds grow in pods, usually with two seeds in each.",http://aims.fao.org/aos/agrovoc/c_cc941c96
african cassava mosaic virus,agrovoc_c_33962,"Cassava brown streak virus disease (CBSD) is a damaging disease of cassava plants, and is especially troublesome in East Africa. It was first identified in 1936 in Tanzania, and has spread to other coastal areas of East Africa, from Kenya to Mozambique. Recently, it was found that two distinct viruses are responsible for the disease: Cassava brown streak virus (CBSV) and Ugandan cassava brown streak virus (UCBSV).",http://aims.fao.org/aos/agrovoc/c_33962
